id,ownerUsername,postUrl,label_pks,label_enc,confidence,text
1.8e+16,e1.cpa,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,saran,1,1.0,"Bagaimana dengan Pasal ayat () perhimpunan mahasiswa katolik No. tahun , & Ibu YSH? Kami kuatir jangan-jangan nanti perhimpunan mahasiswa katolik ini bisa ""lebih sakti"" dibandingkan undang undang PPN, SAMA seperti perhimpunan mahasiswa katolik tahun yang sudah berumur tahun lebih masih terus dipakai oleh KPP bahkan selevel KPP Madya, tanpa mempedulikan Pasal ayat (a) undang undang No. tahun ."
1.79e+16,rahmdibr,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,saran,1,1.0,Ganti saja vendornya itu
1.79e+16,prawisantidira,https://www.instagram.com/bpjskesehatan_ri/p/DOLfw2uDYgD/,pujian,2,1.0,senang senang senang
1.79e+16,hafid.nh,https://www.instagram.com/bpjskesehatan_ri/reel/DOk6O7WgUDD/,saran,1,1.0,admin balas direct message
1.81e+16,__archofd,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,keluhan,0,1.0,too much drama
1.81e+16,revelistin,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,saran,1,1.0,admin info lowongan kerja bpjs jawa timur dong
1.8e+16,tlurcplokk,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,keluhan,0,1.0,Sekolah ku belum dapett!!
1.81e+16,mensfashionstore.id,https://www.instagram.com/bpjskesehatan\_ri/reel/DPix6eiDejg/,keluhan,0,1.0,"Ibu saya meninggal sejak sampai hari ini saya ditagih iuran bpjs sedang kan dari rumah sakit sudah ada ket di bpjs meinggal dunia, kemana lagi mau melapor capai sekali"
1.79e+16,wsnufzz,https://www.instagram.com/bpjskesehatan\_ri/reel/DPix6eiDejg/,pujian,2,1.0,Malam kak.
1.83e+16,gunturramahdan.26,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,keluhan,0,1.0,Orang dalam
1.82e+16,niniiiiiii37,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,keluhan,0,1.0,bagaimana nanti kalau bidan puskesmas tidak mau menerima persalinan kita gara tidak pernah kontrol sama sekali di faskes /puskesmas. Biasanya ke bidan. Bagiamana ini?
1.81e+16,andirijal__,https://www.instagram.com/bail_30/reel/DOtEgTGkkN_/,pujian,2,1.0,Menyalahh memang
1.81e+16,binaychalimiyaawwah,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,"Udah, terima kasih admin infonya"
1.81e+16,sendyaprila,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,pujian,2,1.0,terima kasih infonya admin senang
1.81e+16,rio0374,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,Orang Bijak Taat Pajak senang
1.81e+16,marshiradhiman,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/,keluhan,0,1.0,Mohon informasi saya sudah buat BPJS buat anak saya sudah bayar . kenapa kartu digital nya belum ada di aplikasi JKN?
1.79e+16,arraaaa_u,https://www.instagram.com/bpjskesehatan_ri/p/DMw1rKhuUZX/,keluhan,0,1.0,"Masih belum bisa dibuka error teruss, bagaimana ini ibu hamil mau daftar harap"
1.81e+16,amiennurdiy,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,Nice Info senang senang
1.81e+16,trashofffyouu,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,keluhan,0,1.0,Ini benar ga? Ganti mulu puyeng gue
1.84e+16,mudjahidin71,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,Akun coretax ku sudah aktif. Siap untuk lapor SPT tahunan nanti
1.81e+16,m_ramadhan74,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/,keluhan,0,1.0,Pejabat di negeri ini lucu!
1.8e+16,nlusianaaa,https://www.instagram.com/badangizinasional.ri/p/DPdQV0UifqC/,pujian,2,1.0,Sasaran yang tepat dan utama ya kayak begini
1.8e+16,fariz361,https://www.instagram.com/kabarmbg/p/DOfbBcvgZsH/,saran,1,1.0,Apakah ada lowongan kerja untuk koki
1.8e+16,sarahsena97,https://www.instagram.com/bpjskesehatan_ri/p/DOLfw2uDYgD/,keluhan,0,1.0,"Mohon jangan di persulit kakak untuk verifikasi wajah , karena kasihan kalau yang lagi sakit banget atau anak kecil banget misal bayi masa verifikasi harus tetap muka mereka , semoga ada lagi verifikasi gagal terus klik lewati langsung verifikasi no handphone atau email senang"
1.8e+16,rizal_robbyansyah,https://www.instagram.com/bpjskesehatan\_ri/reel/DPLlUs6jm4p/,pujian,2,1.0,senang senang senang senang
1.79e+16,ab.aziz_19,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,saran,1,1.0,admin saya masuk ke dalam kakak orang tua PBI JKN kalau misal nama kakak dan Nama kepesertaan beda satu huruf apakah akan mempengaruhi penerimaan iuran?
1.81e+16,mrezaygs_,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,keluhan,0,1.0,Stop MBG
1.79e+16,itanaya87,https://www.instagram.com/bpjskesehatan_ri/p/DON4AFWE0X6/,pujian,2,1.0,Nice impo
1.81e+16,terjun_bebas88,https://www.instagram.com/badangizinasional.ri/p/DPh4wuziRU0/,keluhan,0,1.0,Blok .ri
1.81e+16,itsme_dilq,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,keluhan,0,1.0,di sekolah aku tidak begini marah
1.8e+16,subhansyori,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,saran,1,1.0,"admin tolong kembalikan ephtb, ada beberapa pph akhir bulan desember belum tervalidasi, seharusnya kasih tenggat waktu dulu sebelum memberlakukan coretax"
1.8e+16,annab_7089,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,pujian,2,1.0,Alhamdulillah. Akhirnya orang yang tepat duduk di badan gizi nasional meski sebagai wakil. Mbak Naniek orang yang peduli rakyat kecil dan orang yang dekat dengan Presidwn.
1.81e+16,azissahputra5151,https://www.instagram.com/badangizinasional.ri/p/DPfHAemAXCL/,saran,1,1.0,nih sudah tanggal oktober
1.79e+16,novia_nngsih,https://www.instagram.com/bpjskesehatan_ri/reel/DNDV5_gBBWO/,pujian,2,1.0,Selamat malam
1.79e+16,dapur.mamamei,https://www.instagram.com/badangizinasional.ri/p/DPdQV0UifqC/,pujian,2,1.0,senang senang senang
1.81e+16,fikri_abdillah_putra,https://www.instagram.com/bpjskesehatan_ri/p/DNR7LDCsr8g/,pujian,2,1.0,senang senang senang
1.8e+16,novia_nngsih,https://www.instagram.com/bpjskesehatan_ri/reel/DNDV5_gBBWO/,saran,1,1.0,Penanggung itu kepala keluarga ??Atau keluarga yang akan ditambahkan admin
1.79e+16,bayumahargusta,https://www.instagram.com/bpjskesehatan_ri/p/DON4AFWE0X6/,pujian,2,1.0,Terima kasih informasinya senang
1.84e+16,erniwati_075,https://www.instagram.com/badangizinasional.ri/p/DPnznd3iRqx/,keluhan,0,1.0,menambah jumlah data anak yang keracunan jugalah pak
1.79e+16,idkwdym16,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,"Ayola mau bayar bpjs tidak bisa'' ini, jadi ketunda berobat. apakah juga tidak bisa"
1.83e+16,rifkyysanad,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,saran,1,1.0,"Sppg bermasalah musnahkan.. program di benahi, lapangan kerja meningkat.. dan tetap sasaran Aaamiinn"
1.79e+16,itanaya87,https://www.instagram.com/bpjskesehatan_ri/p/DNR7LDCsr8g/,pujian,2,1.0,terima kasih JKN
1.83e+16,mhgustiawansyah,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,keluhan,0,1.0,Ini kok plin plan begini ya senang
1.78e+16,septriandiputro,https://www.instagram.com/ditjenpajakri/p/DFJsv5pzk6F/,keluhan,0,1.0,Mau simpan konsep/Upload forum pembauran kebangsaan malah eror [Object] maksudnya apa?
1.8e+16,rumput17,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,keluhan,0,1.0,Jadi selama ini kita ngebadut?? harap
1.85e+16,borneo_kalimantan799,https://www.instagram.com/badangizinasional.ri/p/DPNzqq6idw1/,keluhan,0,1.0,"Tolong pak transparansi soal gaji, kami wilayah Kalimantan juga butuh gaji jangan dipulau Jawa saja yang fokus kalian berikan, kami di Kalimantan harga apa semua tinggi dibanding daerah Jawa,. daerah khusus ibukota Jabar Jambi yoyakarta sudah anda berikan kami daerah Kalimantan kenapa kayak dianak tirikan perihal gaji"
1.8e+16,sumedang_banget,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,Keren admin
1.81e+16,manusia_biasa_no_one,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,keluhan,0,1.0,kapan gaji cair SPPI B
1.81e+16,jp_ramadhan,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,keluhan,0,1.0,Minimal pikir dulu sebelum berbicara
1.8e+16,arifiandireza,https://www.instagram.com/pusdiklat.pajak/p/DPyK0N9j0Ge/,keluhan,0,1.0,"COBA DARI kemarin gue lihat lihat kamu PADA MALAH memikirkan TARGET ORANG REGISTRASI CORETAX MULU, benahi SISTEMNYA DULU tidak SIH? INI sudah DEADLINE tidak BISA BIKIN fan page coy ERROR TERUS. MANA telepon KRING KATANYA PAJAK belum ADA ARAHAN DAN BANYAK yang SEPERTI INI JUGA. KAN tidak MASUK AKAL tidak SIH sudah BANYAK YANG LAPOR belum ADA ARAHAN? DAN MALAH SURUH ORANG REGISTRASI DAN menumpuk LAGI DI SISTEMNYA MALAH MAKIN DOWN, KEPIKIRAN tidak sampai SITU?"
1.81e+16,cornelia_niken,https://www.instagram.com/ditjenpajakri/p/DF47sKaz8qv/,keluhan,0,1.0,nah erorr lagi marah
1.83e+16,petagon.timur,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,saran,1,1.0,"Mau tanya : ketika seorang berobat dalam keadaan darurat masuk ke rumah sakit yang ter-cover BPJS, ketika di periksa di IGD pasien sudah mendapatkan pertolongan pertama akan tetapi dokter menginfokan ada kemungkinan dirawat dan tidak jika hasilnya masih batas normal, singkat cerita, keluarga pasien di panggil dokter dan dokter menyarankan dirawat tetapi hasil rogsen masih batas normal dan keluarga pasien mengambil kesimpulan masih aman, sih pasien meminta pulang. Pertanyaannya : jika pasien masih perawatan di IGD apakah masih di cover BPJS? Soalnya pasien di meminta ke bagian pendaftaran untuk pergi APS ( atas permintaan sendiri) dan otomatis pembayaran pribadi. Apakah tindakan itu benar?"
1.79e+16,its.nafisss,https://www.instagram.com/ditjenpajakri/p/DLg43FBxNij/,saran,1,1.0,kalau WP warga negara asing apakah digabung juga?
1.79e+16,lolvingsucks,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,keluhan,0,1.0,lah dari awal kemana saja
1.79e+16,gheafriscaa,https://www.instagram.com/bpjskesehatan\_ri/reel/DPix6eiDejg/,keluhan,0,1.0,"BPJS kenapa tidak cover terapi wicara lagi buat anak berkebutuhan khusus ,ketika anak sudah usia tahun ke atas ?padahal masih butuh terapi tersebut."
1.81e+16,koesuma_hk,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,keluhan,0,1.0,"Langkah tegas itu dimulai dari pimpinan adalah profesional dibidangnya.., sumber daya manusia melimpah malah mengambil pensiunan..,"
1.8e+16,dhewoelan,https://www.instagram.com/bpjskesehatan\_ri/reel/DPoNY-Ckiyk/,saran,1,1.0,admin benarkah info yang beredar tunggakan iuran akan dihapuskan dan peserta bisa mulai lagi dari awal?
1.81e+16,laurensiat01,https://www.instagram.com/pajakkupang/reel/DP2dxluAY10/,keluhan,0,1.0,"Sudah bulan tetapi masih suka error berkepanjangan, kasihan WP pak.. kasihan kami WP ini.. Giliran STP,SPDK,pemeriksaan, gencar sekali.. tetapi hak kami sebagai WP sulit.. bagaimana ini?"
1.8e+16,noviiajaa,https://www.instagram.com/badangizinasional.ri/reel/DKwWbx5p8Ib/,pujian,2,1.0,Alhamdulillah ya allah senang
1.79e+16,dwi.handayani.15,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,keluhan,0,1.0,Coretax dari pekan lalu mau login tidak bisa terus. Kenapa niih??
1.79e+16,freedaey,https://www.instagram.com/ditjenpajakri/p/DGSfW2xRWAH/,keluhan,0,1.0,Jadi diaudit tidak nih Pung .pandjaitan ?
1.8e+16,bearberry.id,https://www.instagram.com/bpjskesehatan\_ri/reel/DPoNY-Ckiyk/,keluhan,0,1.0,Cara lihat riwayat pelayanan anak bagaimana sih min? Riwayat yang bisa dilihat punya kita sendiri aja? Apa harus bikin akun baru pakai NIK anak? yang kayak begini tidak usah dipersulit lah dibilang riwayat pelayanan kan privasi padahal isinya anggota keluarga sendiri
1.8e+16,inpresroad,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,saran,1,1.0,"Gerakan ""BAWA BEKAL MAKANAN KESEKOLAH""..!!"
1.83e+16,tinikomalasari,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,saran,1,1.0,Untuk nota retur pajak bagaimana min? Kan no fpnya tidak ada di coretax kalau yang tahun lama.
1.8e+16,dendengbalado76,https://www.instagram.com/bpjskesehatan_ri/p/DMw1rKhuUZX/,keluhan,0,1.0,habis raih penghargaan technologi tetapi maintenance apakah enggak tau waktu senang
1.8e+16,23.59nzst,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/,saran,1,1.0,"di saat banyak anak yang berada diujung tanduk keracunan, ini akun tidak berempati sama sekali. kalau mau pajang statistik, lakukan penindakan dulu ke sppg yang bermasalah. Ekspos mereka itu ke medsos, ekspos audit yang dilakukan, ekspos kesalahannya apa, ekspos sanksi tegasnya. Baru lah untuk meningkatkan trust masyarakt tunjukkan statistik. kalau langsung pajang statistik tidak akan ada yang organik bersimpati sudah"
1.81e+16,minyakbekasbandung,https://www.instagram.com/badangizinasional.ri/p/DPh4wuziRU0/,saran,1,1.0,Yuk dapur yang mau kerja sama jelantahnya langsung dm/wa
1.8e+16,_itsskyyylar26_,https://www.instagram.com/ditjenpajakri/p/DLg43FBxNij/,pujian,2,1.0,"When kamu are Downie, eat a brownie senang"
1.81e+16,faisalahmh,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,"Lebih cepat, lebih baik"
1.8e+16,iamardyn,https://www.instagram.com/ditjenpajakri/p/DPNnWgOEoJN/,pujian,2,1.0,ntan nih
1.81e+16,kartikairenne,https://www.instagram.com/ditjenpajakri/reel/DJ5iAMIy5rJ/,keluhan,0,1.0,"Bukannya awal tujuan coretax adalah mempermudah urusan pajak ya? Dan katanya semua KTP menjadi NPWP, malah sekarang kayak begini senang"
1.8e+16,abedngp,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,keluhan,0,1.0,Per // memang tidak bisa di akses ya coretaxx?
1.81e+16,chyapeen_,https://www.instagram.com/bpjskesehatan_ri/reel/DM0ICKyynJE/,pujian,2,1.0,terima kasih admin
1.81e+16,cattleyaputri,https://www.instagram.com/ditjenpajakri/p/DL9aUC3zWV8/,pujian,2,1.0,Untung pagi ini selesai pekerjaan . senang
1.81e+16,awingkobandaha,https://www.instagram.com/bpjskesehatan_ri/reel/DOk6O7WgUDD/,pujian,2,1.0,senang senang
1.81e+16,daengbella38,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,apakah ada solusi jika anak terlambat di daftarkan ke ..? Anak saya sudah berumur tahun karena minimnya informasi yang saya dapatkan saya belum pernah daftarkan anak saya pas waktu umur tahun saya mau daftar saya kaget di meminta bayar iuran tahun + denda yang nilainya sama dengan gaji UMK saya
1.81e+16,mamamoega,https://www.instagram.com/bpjskesehatan_ri/reel/DOk6O7WgUDD/,saran,1,1.0,Apa betul di faskes tingkat pertama cuma akan dikasih obat paracetamo sama amoxilin?
1.8e+16,feri_kur97,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,"Haloo admin mau tanya , bulan lalu saya sempat telat bayar BPJS bulan, namun bulan ini langsung saya Lunasin, tapi kenapa status masih non aktif ?"
1.8e+16,ashwarin,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/,keluhan,0,1.0,"Tone deaf woy,,"
1.81e+16,arh.z_44,https://www.instagram.com/badangizinasional.ri/reel/DPlllCJCW3D/,keluhan,0,1.0,pak AG aku nya belum gajiann
1.81e+16,maulanahsd_,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/,pujian,2,1.0,Makanan bergizi nya burger nya yang isinya daging tipis warna merah muda
1.79e+16,bsto.fme,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,Klaim bpjs dipersulit memang tidak benar ini bpjs
1.83e+16,ehancfr,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,keluhan,0,1.0,"ini oknum sppg ya guys cuma sedikit oknum sppg yang kayak gini, yang lainnya banyak masalah senang"
1.81e+16,10_ocht,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,keluhan,0,1.0,hemmz nggaa ada strawberry strawberry senang senang senang marah
1.81e+16,helmaependi,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,"halo admin izin menyampaikan, anak saya lahir bulan juni dan baru di daftarkan bpjs bulan oktober kenapa langsung ada tunggakan ribu ,pdhl baru di daftarin kalau ini peraturan lebih di sosialisasikan min, kasihan warga yang tidak tau seperti saya tiba tiba baru daftar anak saya sudah ada tagihan marah"
1.83e+16,ainy.na15,https://www.instagram.com/kabarmbg/p/DOfbBcvgZsH/,keluhan,0,1.0,"Mau percaya, tapi fakta di lapangan belum apa sudah full duluan.. mayoritas ya orang dalam bukan untuk masyarakat umum.."
1.84e+16,naylaagus65,https://www.instagram.com/bpjskesehatan_ri/p/DNR7LDCsr8g/,pujian,2,1.0,"Alhamdulillah bisa buat membantu yang membutuhkan , Aamiin.. senang senang"
1.84e+16,inpresroad,https://www.instagram.com/badangizinasional.ri/reel/DPoJSPICas5/,saran,1,1.0,"terus kalau MBG pakai Skema Swakelola Masyarakat / Kantin sekolah, mereka tidak bisa MENABUNG?"
1.81e+16,gugusfebrian,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,keluhan,0,1.0,Ribuan yang keracunan tidak dipost? senang
1.81e+16,bennykesumayuda,https://www.instagram.com/bpjskesehatan_ri/p/DOLfw2uDYgD/,pujian,2,1.0,senang senang senang
1.81e+16,seorang_pengamat,https://www.instagram.com/bakom.ri/reel/DPSeiXSjxEh/,saran,1,1.0,admin sekolah yang telah menerapkan makan siang prasmanan alangkah baiknya turut di bantu baik itu bantuan tunai / bahan pokok dari sppg terdekat yang jumlahnya sama dengan jumlah siswa. Lalu untuk bagaimana teknisnya di pikirkan sama sama
1.83e+16,ahmad_bayu_ajie,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,saran,1,1.0,Kapan cetuximab ditanggung lagi untuk Ca Colorectal?
1.83e+16,saropna_liwa,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,pujian,2,1.0,"alhamdulillah badan gizi nasional Selalu dihati, Program MBG untuk anak sehat cerdas bahagia"
1.8e+16,royhan_46,https://www.instagram.com/ditjenpajakri/p/DF47sKaz8qv/,keluhan,0,1.0,"Web coretax nya saja masih sangat sulit diakses, benarkan dulu sudah itu webnya minimal sangat mudah untuk diakses, baru dilanjut dengan kebijakan baru. Ini kayak bikin rumah, teori, bahan dan material sudah siap, tapi tanah yang mau dijadikan lahan bikin rumahnya malah tidak ada, sama kayak coretax sekarang, invoice yang harus diterbitkan faktur pajak sudah numpuk, teori sudah bisa, tapi coretaxnya malah susah diakses, bisa mengerjakan faktur oajak dalam jam saja berasa jadi manusia paling beruntung sedunia"
1.8e+16,heryana_hungkul,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,keluhan,0,1.0,"Banyak banget yang perlu dievaluasi Bu, kenapa catering di event wedding bisa. melayani undangan dengan aman karena makanan disajikan di lokasi dalam kondisi panas, bukan ditumpuk di foodtray sejak subuh dan diikat tali rapia, kurang manusiawi kelihatannya.. Belum lagi supplier bahan baku yang kalau dicek apakah benar memberdayakan UMKM, saya rasa tidak, yang masuk tetap bandar besar.. Soal hizi, bukankah konsepnya dalam satu dapur terdiri dari tiga orang (Kepala dapur, ahli gizi, dan ahli akuntan)? Coba dicek semua,, di Bandung Barat dari info kemarin dapur tak bersertifikat.. Semoga tak terulang"
1.82e+16,niluhdinapariani,https://www.instagram.com/bpjskesehatan_ri/p/DMw1rKhuUZX/,saran,1,1.0,Berkat memaksa penyedia senang
1.82e+16,andromeda12_84,https://www.instagram.com/sppg.desa4sukumenanti/reel/DPAvRkhEp9E/,saran,1,1.0,Harusnya pakai bubble wrap buat lapisannya
1.8e+16,yuliana.nilam,https://www.instagram.com/bpjskesehatan_ri/p/DMhjpb6MNK0/,saran,1,1.0,"Min, mau nanya.. peserta bpjs yang bayar iur pribadi. Untuk masa opnam apakah ada batas maksimal dari bpjs? hari? Opnam belum sembuh betul. Katanya sudah enggak bisa lagi opnam. Karena dari bpjsnya begitu aturannya. Terus gimana? Juga enggak ada jadwal kontrol setelah opnam. Kontrol kalau kita yang meminta aja."
1.82e+16,_ikmil,https://www.instagram.com/ditjenpajakri/p/DFJsv5pzk6F/,saran,1,1.0,"kalau terbitin faktur pajak buat cabang, apakah alamatnya juga harus alamat cabang?"
1.79e+16,endangwerdngsh,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,saran,1,1.0,"berarti ini yang di maksud ""DENGAN GOTONG ROYONG SEMUA TERTOLONG"" min?"
1.79e+16,raflyarielta,https://www.instagram.com/bpjskesehatan\_ri/p/DPxoS2YDRK5/,saran,1,1.0,.abc ademu siapa tau mau daftar
1.81e+16,fandiharlie,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,keluhan,0,1.0,"Mau upload e faktur sekali banyak automatis error, harus upload per satu."
1.79e+16,absha_majid,https://www.instagram.com/ditjenpajakri/reel/DJ5iAMIy5rJ/,saran,1,1.0,Pembuatan NPWP apakah bisa di cabang mana saja ?? Contoh saya KTP Deli Serdang apakah bisa buat di Medan kota
1.83e+16,barrr.ch,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/,saran,1,1.0,"nih iya min, masukan aja, dari awal program ini dibentuk harusnya perlu standarisasi semua aspeknya, masa sertifikasi dapur saja baru ada skarang, seakan orang yang manej program ini tidak kompeten untuk bikin suatu program, bro ini basic banget kalau suatu program/projek itu mau dibikin, aduh marah"
1.81e+16,praja.bumi,https://www.instagram.com/bpjskesehatan\_ri/reel/DPLlUs6jm4p/,pujian,2,1.0,Salah satu kesejahteraan pegawai adalah mendapatkan jaminan kesehatan untuk dirinya dan keluarganya
1.79e+16,arifaditamaputr,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,keluhan,0,1.0,Stop mbg! Demi ketahanan harga bahan pokok. di sini harga mulai dari bumbu dapur hingga daging harganya melangit
1.79e+16,n790l_4n0n1m3,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,saran,1,1.0,admin kalau mau konsultasi bagaimana admin soal npwp
1.81e+16,milarossa.27,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,"Kesehatan gratis mana ada, bayar iuran, cek lab tunai wkwk, kenapa enggak bisa bojs kalau bagus tunai ya percuma punya bpjs"
1.81e+16,arham_ar79,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,Saya ingin menanyakan hubungan bpjs dengan skck apa ya kok bisa pembuatan skck diwajibkan punya bpjs aktif menurut saya ini tidak efisien banget justru mempersulit masyarakat ini
1.81e+16,ftranik,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,keluhan,0,1.0,OTP MU URUS oi
1.81e+16,sivaristantiya,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,saran,1,1.0,baca komen nya wkwk
1.81e+16,ademiaha,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,keluhan,0,1.0,senin pagi coretax drama lagi marah
1.81e+16,wulanitapp,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,saran,1,1.0,Apakah perhimpunan mahasiswa katolik nya sudah ada?
1.81e+16,yullymg,https://www.instagram.com/ditjenpajakri/reel/DIu-HTmSi9J/,saran,1,1.0,admin cepatlah dibenahi fan page yang menggunakan dok lain dan yang dibuat dari efaktur agar update jangan merepotkan lawan transaksi yang mau lapor . Data PEB dan PIB juga dibuatlahvreal time masa program bagus tapi WP disuruh input manual terus
1.8e+16,devialmis,https://www.instagram.com/ditjenpajakri/p/DL1Efc8zC3I/,saran,1,1.0,Sudahkah kamu memperbaiki sistem coretax?
1.81e+16,imanrasyid_,https://www.instagram.com/ditjenpajakri/p/DL9aUC3zWV8/,saran,1,1.0,"Min, kalau update ke NPWP yang baru, cuma emailnya lupa bagaimana caranya?"
1.79e+16,mohisra24,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/,keluhan,0,1.0,"si bangsat ini yang berbicara keracunan MBG masih dalam tahap wajar, sih anjing ini yang ngomong?"
