id,ownerUsername,postUrl,label_pks,label_enc,confidence,text
7.614384801584432e+18,viii1000,https://www.tiktok.com/@dokterasuransi_id/video/7591284580162882836,keluhan,0,0.952,"tolong pencerahan nya dong soal asuransi kesehatan ini, aku kurang paham bayar nya bagaimana terus nanti dipakai nya bagaimana aku punya BPJS kelas , cuma kalau mau ke dsa harus rujukan dan itu lama banget nunggunya jadi seringnya langsung ke rumah sakit bayar pribadi, sekali konsultasi dan obat bisa jt+"
7.556245629409641e+18,aldydy97,https://www.tiktok.com/@ditjenpajakri/video/7556183049059175698,keluhan,0,0.8741,hari pak pur tidak mengangkat jempol bisa meriang senang senang
1.7936290275226966e+16,deni.kusuma271,https://www.instagram.com/p/DX6bTT-kT18,pujian,2,0.9931,senang senang senang senang
7.556358236611413e+18,efra6013,https://www.tiktok.com/@ditjenpajakri/video/7556183049059175698,pujian,2,0.859,nih warung langgananku..bakwan Malang di situ enak kamu
1.807096092511053e+16,paniem2294,https://www.instagram.com/reel/DNSZNEwSo7E/,keluhan,0,0.9918,"Aku termasuk diatas. Pas hamil ke priksa dipkm gratis terus ditanya mau lahiran dimana? aku jawab bidan langganan karena anakku . nya memang lahir dibidan bayar mandiri pula dan waktu itu bpjs ku enggak aktip karena enggak pernah dipakai. Alhasil sama bidan program kreativitas mahasiswa diaktifkan dan bilang kalau khamilan ke bisa berisiko dan dikasih rujukan buat sc , takut banget kalau harus sc karena aku selalu lahiran normal. Alhasil tidak pernah ke program kreativitas mahasiswa lagi takut nanti benar dirujuk malah bisa lahiran sc walau bisa normal dikasih gratis pun tidak mau akunyaa senang senang"
1.79e+16,wulannuruljannah,https://www.instagram.com/bpjskesehatan_ri/reel/DOAX5hsEqy7/,keluhan,0,1.0,"admin ini kenapa atuh sudah adalah pas daftar sudah ada langsung ada tunggakan ,, eh pas mau bayar tidak bisa telepon call center katanya tenggang waktu nya sudah habis untuk VA nya dan harus ke kantor BPJS nya ,, buat apa ada aplikasi atuh kalau masih harus datang ,, memang kalau sudah hangus tidak bisa ganti baru di aplikasi apa"
7.51455938839326e+18,www.tiktok.comketabrakto,https://www.tiktok.com/@memecatcorporate/video/7463024940799790341,keluhan,0,0.9773,Padahal yang bpjs sakit tidak sakit tetap bayar
7.630297327207581e+18,almarezot,https://www.tiktok.com/@ceelmuluu/video/7629484569808342290,keluhan,0,0.8629,Aku daftar bpjs sekeluarga di kelas karena sadar kami dari keluarga menengah kebawah. to be honest bpjs ini membantu banget. meskipun bpjsnya tidak pernah terpakai tapi kita jaga karena tidak selamanya kita sehat.
7.621356005020091e+18,julio_ade16,https://www.tiktok.com/@lini.publik/video/7620671249559211285,keluhan,0,0.9724,saya bukan orang kayak tapi mental saya bukan meminta senang saya masih bisa berpikir untuk mencari nafkah
7.623282588488238e+18,erys1981,https://www.tiktok.com/@badangizinasional.ri/video/7619538555014024469,saran,1,0.876,asalamualaikum alaikum tabe ibu di mana di lapor kalau dapur MBG bermasalah senang
7.625777215732975e+18,takasugi952,https://www.tiktok.com/@risyadandson/video/7625604545632161032,pujian,2,0.9835,yang pntg mbg
1.81e+16,nanang011117,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,saran,1,1.0,Assalamualaikum mau tanya cara itu cara daftar ..bpnd
7.642538418758813e+18,lestar457,https://www.tiktok.com/@naniksdeyang/video/7637868806878088456,pujian,2,0.9931,senang senang senang
7.638723879762019e+18,moniiiz02,https://www.tiktok.com/@naniksdeyang/video/7637868806878088456,saran,1,0.9619,bu tlong evaluasi mitranya juga ya bu
1.813091789254565e+16,eko.jambul,https://www.instagram.com/p/DWVXhkrk__j/,saran,1,0.9531,Di hapus bisa hemat berapa pak?
1.7853882300649624e+16,depdop,https://www.instagram.com/p/DWVXhkrk__j/,saran,1,0.8765,"Anggran untuk rumah dinas sppg jangan dihapus pak, kami sangat membutuhkannya"
7.642507283042174e+18,kentutlarva,https://www.tiktok.com/@naniksdeyang/video/7637868806878088456,pujian,2,0.9931,marah marah marah
1.832863861027191e+16,andika_ricksa,https://www.instagram.com/reel/DYfSoAMCLbk/,keluhan,0,0.9248,"berbicara saja mau benahi kesejahraan, bapak bisa ngomong"" terus tapi lapangan berkata lain. mau survey? jangan di kota"" besar di kota kecil dan tanpa pengawalan tanya langsung ke nakes (diruangan pasien) bukan di kantornya."
1.81e+16,niniiiiiii37,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,saran,1,1.0,Halo apakah benar jika tidak pernah periksa sama sekali kehamilan di faskes maka tidak akan dicover BPJS pas masa persalinan? Dan tidak bisa dikasih rujukan apabila gawat darurat
7.587457013863532e+18,silaoryza,https://www.tiktok.com/@ditjenpajakri/video/7572416544806948104,pujian,2,0.9912,"alhamdulillah.. ini barusan saya bisa, berhasil.. dibantu oleh teman.."
7.469787263880119e+18,zaidan2079,https://www.tiktok.com/@wiketrianaa/video/7468622994462477574,keluhan,0,0.9829,aku kira gue cortex pershaan kantor gue. doangyg gini.. ambyardah kortexx tidak guna marah marah marah
1.8080865169919524e+16,svyaanbl,https://www.instagram.com/reel/DNSZNEwSo7E/,pujian,2,0.9931,senang senang senang
7.579092016987063e+18,_suka.sukague,https://www.tiktok.com/@bpjskesehatan_ri/video/7576604738838334776,saran,1,0.9437,admin apakah benar cek lab pakai kartu indonesia sehat sekarang tidak dibisa? alias bayar sendiri
1.81e+16,enurwihdiati,https://www.instagram.com/kabarmbg/p/DOfbBcvgZsH/,saran,1,1.0,"Saya rasa lebih baik tidak pasang iklan lowongan kerja di media,jika hanya mengecewakan semua orang yang membaca dan memang sedang mencari pekerjaan. Akhirnya akan menimbulkan kecemburuan sosial. Ini hanya sekadar masukan dari saya. senang senang senang"
1.808651082559009e+16,andarakvn,https://www.instagram.com/reel/DT-S7QPicLA/,keluhan,0,0.9925,Instansi anjing
7.559046746308724e+18,septinarlini,https://www.tiktok.com/@inilahcom/video/7557958553273748743,pujian,2,0.9931,senang senang senang
7.621942713923257e+18,jajatsetiawan720,https://www.tiktok.com/@liputan6.sctv/video/7621442575928528129,keluhan,0,0.9662,"Yudhi Sadewa -Pemotongan: Berdasarkan aturan baru, pemotongan PPh menggunakan TER dilakukan setiap masa pajak (Januari - November) dan dihitung ulang pada bulan Desember. Perbedaan bisa muncul jika perusahaan menghitung akumulasi pajak dari awal tahun, bukan per bulan. -Komponen Penghasilan: Coretax memperhitungkan seluruh komponen, termasuk iuran JKK dan JKM dari pemberi kerja sebagai objek PPh . pas karyawan lapor banyak yang selisih jadi kurang terus"
7.628922617910806e+18,husinshahab,https://www.tiktok.com/@dokterasuransi_id/video/7591284580162882836,saran,1,0.9653,Berapa dok biaya ambil sertifikasi cfpnya ?
7.583161682257659e+18,user410383834,https://www.tiktok.com/@bpjskesehatan_ri/video/7582536482653523218,keluhan,0,0.9834,maaf kak saya hubungi call center bpjs kayaknya setelah menyampaikan keluhan sok hilang sinyal lalu dimatikan mohon kami rakyat indonesia mau bayar tunggakan jangan dipersulit
1.797263083486e+16,umpritt__,https://www.instagram.com/p/DWVXhkrk__j/,keluhan,0,0.9474,tetapi gizinya terpangkas juga dong marah
7.628397826976597e+18,sitikhajar017,https://www.tiktok.com/@bpjskesehatan_ri/video/7628096541500378388,pujian,2,0.9944,Terima kasih infonya kakak senang
1.808204255945877e+16,baligeinfo,https://www.instagram.com/p/DWVXhkrk__j/,pujian,2,0.9929,Gas pak
1.79e+16,depusxodewi,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,keluhan,0,1.0,Capeek sama aturan manusiaa
1.81e+16,riyadi_novandi,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,saran,1,1.0,Aktifkan dulu biar semua lancar..
7.639755134402561e+18,massagearishalfatih,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,saran,1,0.9519,"bayangkan MBG BERJALANAN TAHUN , KIRA KIRA KEUANGAN NEGARA APAKAH BAIK BAIK SAJA"
1.8e+16,vhyify_14,https://www.instagram.com/ditjenpajakri/p/DF47sKaz8qv/,keluhan,0,1.0,"SUDAH BAGUS PAKAI EFAKTUR, WEB DAN DJP ONLINE, YAELAH MALAH DIGANTI . PEMERINTAH MAU KALIAN APA LAGI DARI RAKYAT?"
7.639662767218525e+18,prieng1,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,pujian,2,0.9931,senang senang senang
1.785952477561584e+16,m.aliyin,https://www.instagram.com/reel/DVvT5gZgTby/,saran,1,0.9143,Coba F
1.7845324710692066e+16,clarastephs__,https://www.instagram.com/reel/DVvT5gZgTby/,pujian,2,0.8785,senang senang senang senang senang senang tidak salah marah
7.615834493789816e+18,ndamakeup6,https://www.tiktok.com/@badangizinasional.ri/video/7615544551624756501,saran,1,0.9698,mau tanya mbg sampai hari apa iya
7.556279942465619e+18,yesimzeam,https://www.tiktok.com/@ditjenpajakri/video/7556183049059175698,pujian,2,0.9914,oke mas pur senang
7.587973997191972e+18,megalosaurus1277,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,pujian,2,0.9782,Pak dadan senang senang senang senang
1.807975161205477e+16,haydewik,https://www.instagram.com/reel/DNSZNEwSo7E/,pujian,2,0.9114,"Aku dulu bpjs pbi ikut ortu, sekarang alhamdulillah sudah mampu secara financial aku ganti ke bpjs yang bayar"
7.636627584822298e+18,agusamin_57,https://www.tiktok.com/@bpjskesehatan_ri/video/7636344539166330130,pujian,2,0.9938,terima kasih bpjs
1.81e+16,rico_novaldy,https://www.instagram.com/pajakbadsel/reel/DOxJksiE3nW/,keluhan,0,1.0,Coretax yang anggarannya sekian T nih? Luar biasa. senang
7.598752132964091e+18,20_ziyah.28,https://www.tiktok.com/@badangizinasional.ri/video/7590171261456731410,keluhan,0,0.9652,"ada sebagian MBG tetap berjalan meski libur sekolah. tapi di sekolah anakku kok tidak ada ya pas liburan kemarin.. dan juga untuk menu MBG ya hanya itu saja tidak variatif, sehingga banyak anak yang sudah mulai bosan dengan menunya. ditambah susu nya sudah tidak ada, buahnya ya begitu aja."
1.8e+16,kardie244342,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,admin kenapa Cell center bojs kesehatan lewat aplikasi saat dihubungi tidak Terhubung ke rekan bpjs langsung malah dikasih pilihan masukan nomor WhatsApp dan di WhatsApp dikasih link pengaduan.knph tidak kayak dulu ya langsung berbicara sama rekan
1.8e+16,feniamalia,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/,saran,1,1.0,admin BPJS yang tidak aktif karena di nonaktifkan dari perusahaan apakah bisa diaktifkan kembali?
1.81e+16,yantirachmaa,https://www.instagram.com/bpjskesehatan_ri/p/DON4AFWE0X6/,keluhan,0,1.0,"Pasien DBD kalau mau dirawat pakai BPJS demamnya harus dan trombositnya harus di bawah ., jadi harus sampai skarat dulu guys baru bisa dirawat pakai bpjs kalau belum sekarat walaupun ada tanda dehidrasi tetap tidak bisa dirawat senang senang senang Biasanya orang sakit buru periksa dan dirawat biar gejalanya tidak semakin parah, kalau sekarang harus parah & sekarat dulu sebagai syarat buat bisa dirawat, tapi giliran sudah parah dan penangannya telat tidak mau disalahkan senang senang senang senang Subhanallah dzolimnya pemimpin negeri ini, padahal bayar tidak gratis."
1.808955363259176e+16,latifusman67,https://www.instagram.com/reel/DXea5HrD9Wq/,pujian,2,0.9938,Luar biasa .. mantap
1.83e+16,klinikcitra22,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/,pujian,2,1.0,"Terima kasih infonya, bisa kami teruskan pada pasien kami jika bertanya senang"
1.79e+16,leonaldfr,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,pujian,2,1.0,absolute cinema senang
7.623716727268525e+18,kuelapis1773,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,keluhan,0,0.9846,"admin tanya saya menunggak bulan setelah dilunasi sebesar RB,sehari setelah itu anak masuke sakit rawat inap setelah urus administrasi saya dikenakan denda sebesar RB,saya heran kenapa denda lebih besar daripada iuran, komplain oknum petugas BPJS bilang kalau enggak bayar dijadikan umum, setiap peserta dikenakan denda apabila rawat inap,ini aturan lebih dari pinjol, membuat susah masyarakat kecil seperti saya Indra Wijaya HQ Rosiade Ruseimy"
1.811500785772436e+16,wiiiiiidyaaaaaa,https://www.instagram.com/p/DUFPyntkuvi/,pujian,2,0.9931,senang senang senang
1.8073707626561784e+16,muz_resky,https://www.instagram.com/reel/DVScFc0k7sm/,keluhan,0,0.988,"Semakin hari semakin ribet , lapornya susah banget, mending tidak usah lapor saja"
1.81e+16,kikirizkyresumawati,https://www.instagram.com/kabarmbg/p/DOfbBcvgZsH/,saran,1,1.0,meminta link nya
7.639770031535064e+18,its.kana04,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,keluhan,0,0.9894,"kenapa pak pres diam saja ya,, mbg menyedot banyak uang"
7.639322624631981e+18,angelofficialroblox0,https://www.tiktok.com/@badangizinasional.ri/video/7638917606824758548,keluhan,0,0.9427,Woi fomo pisang gue sudah hancur Yang benar atuh jangan yang dingin tapi yang hangat marah marah marah
1.806458772499665e+16,dwy_ajengayunda,https://www.instagram.com/reel/DNSZNEwSo7E/,saran,1,0.9633,PBJS PBI itu apa ? Serius bertanya tolong senang senang
1.81e+16,myhappines2021,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,keluhan,0,1.0,Makan beracun gratis
1.7927476734141544e+16,atin_handayani,https://www.instagram.com/reel/DNSZNEwSo7E/,pujian,2,0.9931,senang senang senang senang senang senang
7.576675966191551e+18,hui.feng.lo,https://www.tiktok.com/@bpjskesehatan_ri/video/7576604738838334776,saran,1,0.8798,kak pemutihan BPJS kesehatan sudah resmi mulai?
7.589607918234011e+18,nurulpratiwy103,https://www.tiktok.com/@ditjenpajakri/video/7572416544806948104,saran,1,0.8544,Harus ke kantor pajak kak. Saya kemarin begitu.
7.625819006615799e+18,agungopening,https://www.tiktok.com/@risyadandson/video/7625604545632161032,saran,1,0.8975,apa beda nya kartu indonesia sehat & BPJS
1.81e+16,yusiyulvaa,https://www.instagram.com/badangizinasional.ri/p/DPK-v8aCcCe/,saran,1,1.0,Klarifikasi soal tray mbg. Halal gak?
1.8e+16,devantisyahab,https://www.instagram.com/bakom.ri/reel/DPNtJfPj72h/,keluhan,0,1.0,"Kalau pejabat tinggi diaudit, staf khusus juga jangan lolos dong, mulai dari kamu dulu lah"
7.639620351311414e+18,alisaurus_24,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,keluhan,0,0.9891,capai ya pak kerja sendirian?
7.627265266607277e+18,16storystore,https://www.tiktok.com/@sppgsrkkarimunting/video/7626943348158287125,saran,1,0.9568,by the way tahu harga nya berapa di up jadi berapa ya senang
1.81e+16,rizkynoer10,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,"Hayuk, saya sudah"
1.81e+16,fenfen.88xx,https://www.instagram.com/ditjenpajakri/p/DHANVDCzzQb/,keluhan,0,1.0,"tidak ada ya pakai tanggal due date segala. Loat dilapangan kondisi kayak apa. Sistem masih eror. Sampai saat ini saya belum lapor pph Januari karena kompensasi dari desember angkanya double. sudah menyamperi ke KPP tidak ada hasil, di follow up tidak selesai sampai skrg. Sistem kamu jelek banget sumpah. Bikin emosi"
7.634522707832735e+18,__rrrrinnn,https://www.tiktok.com/@pajakjktsawahbesardua/video/7634369770053258504,saran,1,0.9684,"serius mau tanya, kalau mau memperbarui email JMO bisa tidak ya? caranya bagaimana dan harus kemana?"
1.8036758543439776e+16,susilawati6600,https://www.instagram.com/reel/DNSZNEwSo7E/,keluhan,0,0.9897,Aku sudah sebelum almarhum suami mengurus BPJS PBI tetapi sampai sekarang tidak ada kabar marah padahal janda lah
7.600702423016343e+18,solver_aquino,https://www.tiktok.com/@aalisa.na/video/7598141299467783431,keluhan,0,0.9518,Bpjs kalau tidak di wajibkan pemerintah orang juga ogah pakai bpjs senang senang senang senang senang
7.639158231142974e+18,tiany0406,https://www.tiktok.com/@liputan6.sctv/video/7638910407763168533,saran,1,0.9198,pak presiden meminta satu motor saja yang paling murah untuk antar anak anak sekolah
7.553233626134676e+18,linaulfaturrosyida,https://www.tiktok.com/@bpjskesehatan_ri/video/7553225651256429835,saran,1,0.9585,"Saya awalnya peserta PBI setelah itu pindah bpjs yang ditanggung perusahaan, dan sekarang saya sudah resign, bagaimana cara mengaktifkan kembali ke bpjs yang PBI kak? terima kasih senang"
1.7872192767560884e+16,xybc_asa,https://www.instagram.com/reel/DT-S7QPicLA/,keluhan,0,0.8935,mau laporkan sppg jarang memberi mbg apa bisa marah
7.62805148703323e+18,mohamadsyahroni291,https://www.tiktok.com/@bpjskesehatan_ri/video/7626674148789554450,pujian,2,0.9931,senang senang senang
7.639333071339292e+18,tan.chua5,https://www.tiktok.com/@badangizinasional.ri/video/7638868681044282644,saran,1,0.9152,"Tolong pak ini MBG buat balita,di kasih jatah hari ,biar hari kamis ,Jumat,Sabtu ,ya Allah"
1.81e+16,2327_ikanoov,https://www.instagram.com/badangizinasional.ri/p/DPJClpnCa74/,pujian,2,1.0,Semangat senang semoga lebih baik dari kemarin ya amin
1.81e+16,archivekyazz,https://www.instagram.com/bail_30/reel/DOtEgTGkkN_/,pujian,2,1.0,KEREN KENRENN senang senang senang
1.8083471035842616e+16,midakafiah,https://www.instagram.com/reel/DNSZNEwSo7E/,pujian,2,0.8859,Saya handphone android kentang. Alhamdulillah daftar BPJS kelas termasuk orang tua bayar otomatis motong. Menyala diriku
7.639631224230807e+18,wilyantidewi,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,keluhan,0,0.9869,pertanyan ku ?? prabowo enggak dengar atau prabowo pura pura tidak dengar prabowo tau atau prabowo tidak mau tau.. sudah kayak puisi saja pertanyaanku
7.615135645996893e+18,lifi9_,https://www.tiktok.com/@bpjskesehatan_ri/video/7603719076355116300,saran,1,0.935,kapan pemutihan BPJS pak? senang
7.640094157277152e+18,rknsa28,https://www.tiktok.com/@nvn.idn/video/7639439324274085138,keluhan,0,0.9831,padahal dulu bilangnya hemat anggaran tetapi malah anggaranya habis
7.603372438734849e+18,yanceserodi975,https://www.tiktok.com/@bpjskesehatan_ri/video/7566857682439703820,keluhan,0,0.964,"selamat malam Min,kenapa BPJS saya dinonaktifkan padahal saya butuh untuk pengobatan"
1.81e+16,ismhlmao,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,keluhan,0,1.0,"coba kenapa yang ini premium, yang sekolah aku ayam saja sebesar penghapus"
7.64239943818304e+18,arkana.hadyan.fri,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,pujian,2,0.9382,pasar jadi produktif
1.81e+16,fahrulfawzi,https://www.instagram.com/bpjskesehatan\_ri/reel/DO8OTtjCrA1/,saran,1,1.0,"Min, saya mau buat bpjs online namun pas di upload tulisannya tanggal lahir salah padahal sudah sesuai dengan data di dukcapil. Solusinya bagaimana ya"
1.81e+16,helobells,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,keluhan,0,1.0,Serah kamu saja seraahh
1.7980812914846974e+16,ninetiescarenthusiast,https://www.instagram.com/reel/DYfSoAMCLbk/,saran,1,0.9311,Menurut saya BPJS rubah status dari Badan ubah menjadi bagian dari kementerian Kesehatan.
1.81e+16,reen_a15y,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,"WOI aku MW INI PLZ, STOBERI SAYANG AKUUH"
7.618840227012871e+18,charallgt,https://www.tiktok.com/@xbbpx/video/7616781656699014420,pujian,2,0.9442,ada menu di dalam menu marah marah marah marah marah
1.81e+16,selvypahlawanita,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,keluhan,0,1.0,Ada yang sudah berhasil aktivasi akun coretax? Aku gagal mulu di foto
1.81e+16,marwan__hnn,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,keluhan,0,1.0,"Tahap selalu eror apakah sampah ,Trilunan cuma buang"" duit rakyat marah"
1.8093138680327696e+16,haris_setiawan90,https://www.instagram.com/p/DWVXhkrk__j/,pujian,2,0.9931,haha senang
1.78e+16,vanmisterjon_8,https://www.instagram.com/bakom.ri/reel/DPQYfguj6bg/,saran,1,1.0,Intinya kerja yang benar
1.79e+16,juwitaaay,https://www.instagram.com/bpjskesehatan_ri/reel/DNkQD1vPG58/,saran,1,1.0,"Halo min, ibu saya tidak pernah daftar BPJS, terus hari ini opname ternyata punya kis, disuruh mengaktifkan lagi, persyaratan dan prosedur bagaimana ya, tolong bantuannya senang"
7.633680493674644e+18,asyalilo15,https://www.tiktok.com/@badangizinasional.ri/video/7633681099742301461,saran,1,0.9285,pertama admin
1.8e+16,taim.gondrong,https://www.instagram.com/bakom.ri/reel/DPNtJfPj72h/,keluhan,0,1.0,"kasihan kepala BGN, dipajang kayak figuran, yang main peran utama malah stafsusnya, ya kamu itu"
1.7983011371994408e+16,morbius.morgan,https://www.instagram.com/p/DWVXhkrk__j/,keluhan,0,0.9803,Coba di hilang kan aman negara bikin program tidak bermutu amat bukan nya otak taknya dibuat kenyang malah perut duluan kocak senang
7.628020861660251e+18,yudi88417,https://www.tiktok.com/@bpjskesehatan_ri/video/7626674148789554450,pujian,2,0.9931,senang senang senang
7.556259755016013e+18,hidayat.al.aman,https://www.tiktok.com/@ditjenpajakri/video/7556183049059175698,pujian,2,0.9931,senang senang senang
1.79e+16,henny_25hk,https://www.instagram.com/ditjenpajakri/p/DFJsv5pzk6F/,saran,1,1.0,kalau kode faktur saat tahun Untuk jenis jasa tenaga kerja ada yang bilang tetap tetapi rumusnya langsung xmfee (masuk dikecualikan pasal pmk) jadi tidak pke. tolong pencerahanya
7.619725516086068e+18,scania_vabis_27,https://www.tiktok.com/@bpjskesehatan_ri/video/7617693988144811284,saran,1,0.965,tolong bantu jawab kakak senang senang
1.7850679794677372e+16,titikkreatif.id,https://www.instagram.com/reel/DXrT9W6oHrv/,keluhan,0,0.9448,"admin BPJS kebutuhan dasar, tidak logis kalau kalau mengambil data dari Kemensos. yang PBI itu tidak butuh bansos. Lah ini PBI desil . Miskin banget yang harus dikasih bansos. Coba yang anaknya ,, dst. Mereka butuh PBI tidak BUTUH BAN marah ."
7.601567238516966e+18,bucin.dy,https://www.tiktok.com/@aalisa.na/video/7598141299467783431,pujian,2,0.9543,positif saja mungkin hadiah/ giveaway marah marah
1.7875544502432896e+16,noobmaste_19,https://www.instagram.com/p/DWVXhkrk__j/,keluhan,0,0.9922,no sih boty juga sih botak herang duit nya berkurang
7.630340124954625e+18,akbarbuahdanjus,https://www.tiktok.com/@badangizinasional.ri/video/7619538555014024469,keluhan,0,0.9686,"Apa gunanya siswa dapat makan gratis, tapi semua harga barang semua jadi mahal harap harap harap"
1.84e+16,isnasyyy,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,saran,1,1.0,admin tolong cek direct message
1.81e+16,akaza_students,https://www.instagram.com/badangizinasional.ri/p/DPfHAemAXCL/,keluhan,0,1.0,Info gaji
1.81e+16,afauzi.nugraha,https://www.instagram.com/bpjskesehatan_ri/reel/DOk6O7WgUDD/,pujian,2,1.0,Skrining nya gampang banget ya ternyata. terima kasih min.
7.605575137706509e+18,bimbim_gamay,https://www.tiktok.com/@jeffersonchiaxxo/video/7604821753071750407,saran,1,0.9585,"kalau mau adil, ya memang data perlu ditertibkan dulu sebelum bagi-bagi bantuan"
7.564708794304792e+18,synabil11,https://www.tiktok.com/@bpjskesehatan_ri/video/7564368126675111186,keluhan,0,0.992,"Kak aku tidak bayar bpjs aku bulan semuanya rb, aku sudah bayar barusan tetapi kok uang ku mala kembali, itu kenapa ya aku tidak ke kantor aku bayar langsung di brimo"
1.796649764407754e+16,ariirham2004,https://www.instagram.com/p/DYrGNJOFIRc/,pujian,2,0.983,"Jangan takut, maju terus badan gizi nasional dengan programnya.."
1.8e+16,nauliahary,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,saran,1,1.0,"admin mau tanya, memang sekarang BPJS berlaku zonasi ya? Bapak saya dapat rujukan ke rumah sakit luar kota tapi tidak bisa pakai BPJS dengan alasan sekarang peraturannya karena beda zonasi. Tolong bantu penjelasannya min. Terima kasih"
7.626203393712162e+18,nurhusniadam590,https://www.tiktok.com/@liputan6.sctv/video/7621442575928528129,pujian,2,0.9179,betul pak marah marah marah marah
7.600836681411954e+18,richkay0_,https://www.tiktok.com/@aalisa.na/video/7598141299467783431,keluhan,0,0.9765,"bpjs pbi kan kasarnya bpjs khusus untuk orang yang kurang mampu alias ekonominya sudah di bawah garis kemiskinan. yang miskinnya tidak tertolong lagi loh, maka diadakanlah bpjs bsm pembayaran instusi ini dari pemerintah. makanya yang punya viti ini tidak bisa berkata ada orang pakai bpjs pbi tetapi bisa punya ip promax TB marah"
7.62863903038102e+18,arajifir,https://www.tiktok.com/@badangizinasional.ri/video/7619538555014024469,saran,1,0.9137,mbg kasih lah ke para lanjut usia yang dibutuhkan dan yang kekurangan ekonomi
