id,ownerUsername,postUrl,label_pks,label_enc,confidence,text
1.79e+16,dwi_vorquera,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,pujian,2,1.0,senang senang senang senang senang senang
1.85e+16,a0530851663,https://www.instagram.com/sppg.desa4sukumenanti/reel/DPAvRkhEp9E/,keluhan,0,1.0,Kenapa makanan ya ada racunan marah marah marah marah
1.8e+16,scamhunter.id,https://www.instagram.com/pajakbadsel/reel/DOxJksiE3nW/,saran,1,1.0,izin bagikan kak
1.8e+16,12tkj1nesapa,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,bagi marah
1.8e+16,intankus96,https://www.instagram.com/bpjskesehatan_ri/reel/DN5EmlFjq8F/,pujian,2,1.0,Makasii infonya admin
1.81e+16,attiuuu,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,saran,1,1.0,.mail_ harusnya begini sih
1.81e+16,fikryrchmt,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/,pujian,2,1.0,Dirgahayu badan gizi nasional
1.81e+16,aseparasetamol,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,keluhan,0,1.0,Permisi yang bulan belum di gaji menumpang lewat marah
1.81e+16,_achsyee,https://www.instagram.com/kabarmbg/p/DOfbBcvgZsH/,keluhan,0,1.0,"saya sudah ke lokasi untuk melamar namun penuh dan orangnya juga jutek banget sumpah, sebenarnya lokernya ada tidak sih? Harusnya di jelaskan di daerah mana saja yang memang open recruitment biar lebih jelas"
1.81e+16,sendalpantai,https://www.instagram.com/ditjenpajakri/p/DGPVXd_TfYv/,pujian,2,1.0,"Indonesia Negaraku, Coretax aplikasi favoritku"
1.81e+16,jago.izin,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,saran,1,1.0,Bagi yang butuh dan kena masalah karena email badan silakan hubungi kami. Tidak ada pembayaran sebelum otp didapatkan. terima kasih
1.79e+16,rahmansubing,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,saran,1,1.0,Hapuskan MBG ganti dengan Pendidikan Gratis..
1.81e+16,raviel_ivensia,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,keluhan,0,1.0,yang lulus itu tiba tidak lulus apa di ganti? senang
1.8e+16,yohanatamba_,https://www.instagram.com/bpjskesehatan_ri/reel/DNkQD1vPG58/,saran,1,1.0,Halo admin yang terhormat. Tolong dong cek direct message saya!!
1.81e+16,lani.pratiwi93,https://www.instagram.com/ditjenpajakri/p/DLg43FBxNij/,keluhan,0,1.0,Barang siapa yang menyulitkan (orang lain) maka Allah akan mempersulitnya pada hari kiamat
1.84e+16,hammstyle4u,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,saran,1,1.0,"Minn enak bgt, bawa ke jakartaa ya menunya"
1.8e+16,feliahrdnti,https://www.instagram.com/bpjskesehatan_ri/reel/DOdR3HSkXVR/,saran,1,1.0,Halo admin ada perubahan iuran kah untuk yang mandiri?
1.8e+16,awingkobandaha,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/,pujian,2,1.0,senang senang
1.81e+16,putri_rusmaya,https://www.instagram.com/bpjskesehatan\_ri/reel/DO8OTtjCrA1/,saran,1,1.0,"Coba dibuat perbaikan pelayanan, untuk lanjut usia yang TIDAK BISA TERBACA SIDIK JARI NYA dibuat pengecualian tidak perlu lagi antre di pendaftaran lagi. Katena ini memakan waktu antrean yang cumup lama. RATA RATA USIA di atas SIDIK JARI TIDAK TERBACA"
1.81e+16,whats.er_name,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,"kalau seluruh pelajar Indonesia makan ini, sudah tidak bakal ada itu orang stunting dan bisa sekelas pelajar di negara maju kayak Korea atau Jepang"
1.8e+16,mama_ken07,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,saran,1,1.0,admin mau bertanya kalau sekarang mau pindah paskes tingkat pertama itu nanti bisa digunakan ke paskes yang baru kapan min?harus menunggu berapa hari/minggu?
1.79e+16,andi_tangguh32,https://www.instagram.com/badangizinasional.ri/reel/DKwWbx5p8Ib/,keluhan,0,1.0,"Cobalah, bilang. Mohon maaf sebelumnya, Pak. Kami relawan dari dapur Mamuju-Karema sulbar ingin menyampaikan bahwa dapur kami sudah berhenti beroperasi sejak bulan Mei. Untuk itu, kami mohon kejelasan terkait kelanjutan operasionalnya, karena situasi ini cukup berdampak bagi kami. Terima kasih atas perhatian dan arahannya."
1.8e+16,saep1903,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,keluhan,0,1.0,Mau pindah segmen saja susah padahal sedang dibtawat
1.8e+16,dhaniza20,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,keluhan,0,1.0,kakak ini tolong apakah bpjs nya belum bisa dibuka yaa.. marah saya lupa pasword sudah klik pakai email yang sebenarnya malah diinfokan tidak sama emailnya. Padahal memang sudah jelas emailnya itu. Tolong dong ini apakah sering banget tiba tiba error
1.81e+16,fathoni895,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/,keluhan,0,1.0,oke saya mau laporkan salah satu rumah sakit yang baru berdiri.. Anak belum sembuh sudah dipulangkan anak punya riwayat setep panas tinggi..
1.8e+16,ariitomz,https://www.instagram.com/bpjskesehatan_ri/reel/DM0ICKyynJE/,pujian,2,1.0,Terimkasih infony min.
1.83e+16,yuditadiwijaya,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,saran,1,1.0,"Bos tolong lah itu coretax diberesin, sudah seminggu upload fan page masag ""connection request timed out"" terus..tolong ya bos"
1.81e+16,agus_susan1,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,saran,1,1.0,ayo segera aktifkan akun coretaxnya
1.81e+16,fatimaheka_,https://www.instagram.com/bpjskesehatan\_ri/reel/DP09dkjjZhj/,keluhan,0,1.0,"halo min, ini tiba tiba banget BPJS pbi tidak aktif lagi, padahal pasien penyakit kronis"
1.81e+16,mrdidik_diy,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,saran,1,1.0,yuk kita aktifkan akun coretax untuk memudahkan pelaporan pajak
1.8e+16,ardhiladian,https://www.instagram.com/bpjskesehatan_ri/reel/DNbv8chpzrh/,saran,1,1.0,Kak cara non aktifkan peserta bpjs yang baru meninggal bagaimana ya?
1.81e+16,gigih.satriya.p,https://www.instagram.com/bpjskesehatan_ri/reel/DN79G7eDc7I/,pujian,2,1.0,senang senang senang senang senang
1.8e+16,ratnasaridewi_yk,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,saran,1,1.0,admin suntik hormon pasca operasi kista coklat dicover bpjs tidak ya?trmksh
1.8e+16,sisilsylvia_,https://www.instagram.com/bpjskesehatan_ri/reel/DNkQD1vPG58/,keluhan,0,1.0,sekarang sp. Jantung enggak boleh menangani pasien anak kah ? Edan sih ini benar bayar adalah kayak orang iya tapi tidak bisa dipakai itu apa fungsinya ya anjing ?
1.82e+16,telur_02,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,keluhan,0,1.0,"Sudah hampir beberapa Bulan, Proyek triliunan masih seperti sampah. Ayo .kpk saatnya turum tangan, dan buat audit kinerja pegawainya, banyak yang tidak becus kerja, jangan diam bae.. semua dibayar pakai duit rakyat"
1.8e+16,misdaaamanda.s,https://www.instagram.com/bpjskesehatan_ri/reel/DN79G7eDc7I/,pujian,2,1.0,senang senang
1.81e+16,artisanat_le,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,keluhan,0,1.0,"Kenapa ya min, barusan saya log in bpjs tidak bisa? padahal nik sama password dan captha sudah benar."
1.79e+16,hnyymun,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,saran,1,1.0,admin ini coretax tidak ada sistem perekam pph ?
1.81e+16,palembang.party,https://www.instagram.com/ditjenpajakri/p/DLg43FBxNij/,keluhan,0,1.0,TAILAH CORETAX LAPORAN TEKAT TERUS.. KENA DENDA.. anjing LAH HARUSNYA KOMPENSASI SETAHUN NIHIL DENDA
1.81e+16,budi.budi.dam,https://www.instagram.com/bpjskesehatan\_ri/p/DPdwCGODwFz/,saran,1,1.0,"admin cek dm, saya ada keluhan"
1.79e+16,reyhan_ahmd02,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,saran,1,1.0,admin request ini boleh ngak??
1.81e+16,dianitanggaraa,https://www.instagram.com/bpjskesehatan\_ri/reel/DPLlUs6jm4p/,pujian,2,1.0,senang senang senang
1.85e+16,pebriandi.ks,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,semoga makin baik lagi
1.79e+16,m.nazrilfhrzaa,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,enak banget itu
1.79e+16,rahmadhimawan_photography,https://www.instagram.com/ditjenpajakri/reel/DIu-HTmSi9J/,keluhan,0,1.0,"LUCU, DISURUH LAPOR, TAPI MASUK KE DJP LAMA KATANYA GAGAL NOMOR TIDAK VALID, TAPI KALIAN KIRIM WHATSAPP, PAS PAKAI CORETAX SPT BADAN, TIDAK ADA PILIHAN periode NYA, TERUS LAPOR LEWAT MANA? DI CHAT KE ADMIN DJP NYA tidak DI BALAS VIA WA, PADAHAL DIA YANG CHAT"
1.8e+16,payyo,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/,pujian,2,1.0,badan gizi nasional
1.79e+16,nadifa_nada,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,keluhan,0,1.0,"DemiAllah capai banget sama drama coretax ini, ini cuma mau lapor dan bayar saja tidak bisa :(( tidak muncul Di SPT dan di unifikasi tidak ada progres :(( , Masak akhir pekan masih dibayang bayangi Kewajiban pajak yang Sistemnya saja acakadut begini marah marah marah marah"
1.79e+16,banar_09,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,keluhan,0,1.0,"admin saya tidak bisa login JKN mobile, sudah saya kirim message juga, mohon bantuannya terima kasih"
1.81e+16,nyllptrii,https://www.instagram.com/sppg_prabumulihtimur/reel/DKK3gyaTxjP/,pujian,2,1.0,senang senang senang senang senang senang
1.82e+16,k_haris_ma,https://www.instagram.com/bakom.ri/reel/DPTNq88j57l/,pujian,2,1.0,Koperasi desa merah putih KDMP..bagus buat masyarakat Purwakarta kalau ada dukungan dari om Zain..
1.8e+16,irmasenjaya0709,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,saran,1,1.0,Mau kirim permintaan kode otorisasi dan sertifikat elektronik tapi dibagian take a photo tidak ada. Itu bagaimana ya min?
1.82e+16,lilpeaachy,https://www.instagram.com/bpjskesehatan_ri/reel/DOk6O7WgUDD/,saran,1,1.0,Cdm admin
1.81e+16,densiamsal,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/,saran,1,1.0,"izin anggota kami banyak yang titik dapurnya tidak terverifikasi mohon petunjuk, kami bisa berkoordinasi dengan siapa di badan gizi nasional"
1.82e+16,jenkrainy,https://www.instagram.com/bpjskesehatan_ri/reel/DOAX5hsEqy7/,keluhan,0,1.0,Diabetes pada anak
1.79e+16,refimeulani,https://www.instagram.com/pajakkupang/reel/DP2dxluAY10/,saran,1,1.0,coretax nya tolong secepatnya perbaiki senang dari tadi popup merah RTO terus.
1.79e+16,rizkyperdana.e,https://www.instagram.com/official_sdnegeri128sukarami/reel/DIveB_aBjc-/,pujian,2,1.0,Top senang
1.8e+16,deddyrizki_dr,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,saran,1,1.0,Saran: . agar verifikator BPJS berada di IGD/RS agar tertib administrasi pengklaiman dan terhindar dari pending oleh verifikator BPJS. . Peningkatan kompetensi verifikator BPJS dimana selevel pendidikannya dengan DPJP.
1.81e+16,asephamii,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,keluhan,0,1.0,ya allah sulit sekali ingin menjadi warga negara yang baik dan taat aturan marah
1.81e+16,wahyu_imoet88,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,saran,1,1.0,yang terhormat pak presiden RI saya mengakui program anda bagus pak mbg untuk anak bangsa dan saya menguruk keras bagi yang sengaja ambil keuntungan dengan meracuni anak bangaa dengan memberikan makanan yang sudah basi dan busuk coba saja kalau di balik anak anda dapat makanan itu apakaj anda mau.
1.79e+16,salwati512,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,keluhan,0,1.0,Bismillahirohmanirohim. pak presiden prabowo. Tlong bantu saya di Jawa-tengah senang
1.81e+16,fajar_jazuli,https://www.instagram.com/bpjskesehatan_ri/reel/DN2ofl_6k8X/,keluhan,0,1.0,"Lagi gangguan ya bpjs, mau berobat pulang lagi karena alasan sistem bpjsnya error"
1.83e+16,_a.amaliaptrlbs,https://www.instagram.com/bpjskesehatan_ri/p/DON4AFWE0X6/,keluhan,0,1.0,"Program Rehab BPJS dapat langsung digunakan jika Anda sebelumnya tidak termasuk segmen PBPU tetapi mendaftar untuk program ini. Program Rencana Pembayaran Bertahap (REHAB) adalah solusi untuk peserta segmen Bukan Pekerja (BP) dan Pekerja Bukan Penerima Upah (PBPU) yang menunggak iuran, memungkinkan pembayaran tunggakan secara bertahap agar kepesertaan aktif kembali. Jika Anda baru saja mendaftar REHAB dan melakukan pembayaran pertama, status kepesertaan akan aktif setelah itu.apakah untuk persalinan sc harus dilunasi tunggakan rehab nya atau tidak apakah tidak muncul nanti denda rawat inap nya"
1.81e+16,mensfashionstore.id,https://www.instagram.com/bpjskesehatan\_ri/reel/DPix6eiDejg/,keluhan,0,1.0,"Ibu saya meninggal sejak sampai hari ini saya ditagih iuran bpjs sedang kan dari rumah sakit sudah ada ket di bpjs meinggal dunia, kemana lagi mau melapor capai sekali"
1.81e+16,ekajunita90,https://www.instagram.com/ditjenpajakri/p/DFJsv5pzk6F/,keluhan,0,1.0,"Perusahaan saya untuk pak memang menggunakan efaktur, tetapi untuk NRPM nya pakai CORETAX tetapi belum bisa, alhamdulillah di tanyaain ke KPP jawaban nya ditunggu saja.. harap"
1.79e+16,dhuhafbrnsyh,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,keluhan,0,1.0,harap harap harap harap harap
1.81e+16,niautomo,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/,pujian,2,1.0,terima kasih infonya
1.81e+16,irsdjulian,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/,saran,1,1.0,"Tolong pak mbg manajemennya diperbaiki biar tidak ada kasus keracunan lagi,, Terima kasih senang"
1.78e+16,krisnayogazwara,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/,keluhan,0,1.0,Siap siap diawut awut sama BJORKA
1.8e+16,wibowoamir,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,keluhan,0,1.0,Pak Pak Bu tolong di periksa ulang nih anak buahnya. Silakan Bapak Ibu terhormat baca keluhan teman di bawah. masyarakat di suruh taat pajak tapi pegawai pajak malah tidak jelas
1.8e+16,lih27122,https://www.instagram.com/badangizinasional.ri/p/DPdQV0UifqC/,keluhan,0,1.0,Gaji kami kapan dikeluarkan bapak bapak dan ibuk ibuk yang terhormat
1.8e+16,hansenbonatua,https://www.instagram.com/ditjenpajakri/p/DF47sKaz8qv/,pujian,2,1.0,DJP online lebih baik
1.82e+16,erna15962,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,saran,1,1.0,Halo kakak mau tanya soal BPJS yang bayar pindah ke gratis itu syarat nya apa saja karena abang saya dalam kondisi sakit harus rawat jalan jadi sudah tidak bisa kerja ataupun bayar sedangkan yang harus dibayar orang
1.8e+16,adee_0318,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,saran,1,1.0,"Betapa pentingnya Hygiene dan sanitasi dalam pengelolaan pangan, izin saran dari saya di setiap sppg harusnya memiliki minimal tenaga sanitasi lingkungan senang"
1.8e+16,arthurnatali,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,pujian,2,1.0,i love coretax
1.79e+16,lili.haslina,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/,pujian,2,1.0,terima kasih Makan bergizi gratis
1.79e+16,m_roisul_mujahidin,https://www.instagram.com/badangizinasional.ri/reel/DP5jvMCCSPb/,pujian,2,1.0,Happy milad Bapak
1.81e+16,ardibayupurnomo,https://www.instagram.com/kabarmbg/p/DO74Uc0AS6p/,saran,1,1.0,Stop dan evaluasi mbg. Ganti orang yang tidak becus
1.81e+16,dika22_03,https://www.instagram.com/pajakkupang/reel/DP2dxluAY10/,saran,1,1.0,benarkan dulu coretax oi
1.84e+16,zoeldw,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,Alhamdulillah.. lancar.. akun coretax ku.. senang
1.81e+16,zaskia_fz,https://www.instagram.com/pusdiklat.pajak/p/DPyK0N9j0Ge/,saran,1,1.0,"Yuk yuk yuk, sistem coretaxnya di perbaru. sudah seminggu upload faktur pajak keluaran tapi eror terus senang senang"
1.81e+16,ariyosatria_,https://www.instagram.com/bpjskesehatan_ri/reel/DNDV5_gBBWO/,keluhan,0,1.0,saya kira hubungan kita spesial senang
1.81e+16,viktor_ndr1,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,keluhan,0,1.0,Bagaimana bisa kerja secara efektif GAJI BELUM DI BAYAR
1.8e+16,rh_hidayat9,https://www.instagram.com/bpjskesehatan\_ri/p/DPxoS2YDRK5/,saran,1,1.0,"admin ini bpjs kenapa faskesnya bisa ganti sendiri ya, padahal awalnya faskes dekat rumah tiba pindah jauh faskesnya,"
1.8e+16,faisal_aagus,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,pujian,2,1.0,Dirgahayu Badan Gizi Nasional
1.79e+16,danangpraayogo,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,pujian,2,1.0,Menu bergizi banget nih
1.82e+16,barizaakmal,https://www.instagram.com/bpjskesehatan_ri/reel/DNiGSEQSyM-/,pujian,2,1.0,senang senang senang
1.83e+16,homesweet2p,https://www.instagram.com/bpjskesehatan_ri/reel/DNbv8chpzrh/,saran,1,1.0,admin cabang BPJS kesehatan buka tidak hari ini
1.81e+16,yunitaaa10,https://www.instagram.com/ditjenpajakri/p/DF47sKaz8qv/,keluhan,0,1.0,admin kode transaksi sudah minggu di upload tidak approve. Kenapa sih? sudah bertanya soal baca ke lawan transaksi info nya sudah benar baca nya. tetapi input save invalid terus. capai saya. Mana tiap minggu pasti ada saja transaksi ke . Tolonglahh jangan menyusahkan
1.81e+16,iwantyoubaby258,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/,keluhan,0,1.0,Nyawa dianggep statistik doang. Keren sekali institusi blangsak ini.
1.8e+16,dotssikrit,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,pujian,2,1.0,coretax lancar pajak jaya
1.81e+16,slametjarwnto,https://www.instagram.com/ditjenpajakri/p/DL9aUC3zWV8/,saran,1,1.0,"Minimal coretaxnya dibenarkan dulu min, jangan posting terus"
1.81e+16,ilyassuryadi,https://www.instagram.com/ditjenpajakri/p/DL1Efc8zC3I/,keluhan,0,1.0,"Web/server cortexnya benarkan dulu min, pusing setiap akses selalu error. Problem kayak begini sejak awal tahun tidak selesai"
1.83e+16,tiamand_,https://www.instagram.com/ditjenpajakri/p/DHANVDCzzQb/,keluhan,0,1.0,Nilai kompensasi masa sebelumnya tidak muncul itu bagaimana minn??
1.81e+16,istriminjem,https://www.instagram.com/badangizinasional.ri/p/DPJClpnCa74/,keluhan,0,1.0,Petingginya bukan ahli di bidangnya
1.81e+16,azissahputra5151,https://www.instagram.com/badangizinasional.ri/p/DPfHAemAXCL/,saran,1,1.0,nih sudah tanggal oktober
1.8e+16,me_isa.ll,https://www.instagram.com/badangizinasional.ri/reel/DPlllCJCW3D/,keluhan,0,1.0,"pak tolong respon komentar saya, ada dapur MBG di Karawang Timur tepatnya di dekat resinda yang memperkerjakan dan melemburkan karyawan dari jam sore sampai sekarang komentar ini di buat belum pulang pak, tolong responnya itu manusia bukan robot yang kerjanya bisa hari nonstop"
1.81e+16,jfloka,https://www.instagram.com/bpjskesehatan\_ri/p/DPxoS2YDRK5/,saran,1,1.0,admin adakan dong lowongan kerja untuk x ptt marah
1.81e+16,basotahu_mangyana,https://www.instagram.com/bpjskesehatan\_ri/p/DPxoS2YDRK5/,keluhan,0,1.0,"Halo kak kenapa klaimnya gagal terus, kakak tidak takut di laknat tuhan karena menunda gaji orang lain?"
1.8e+16,khsna_caa,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,saran,1,1.0,"pakk,mau yang begini juga senang"
1.81e+16,ngitttzz1,https://www.instagram.com/smpn1.panumbangan/reel/DK3w6JCTsEX/,pujian,2,1.0,mantap senang
