id,timestamp,ownerUsername,text,likesCount,postUrl,commentUrl,source_file,label_pks,confidence,text_v2,label_enc
1.79e+16,2025-09-12 00:26:10+00:00,_silviafzhannd,🙌🙌,0,https://www.instagram.com/bpjskesehatan_ri/reel/DOdR3HSkXVR/,https://www.instagram.com/bpjskesehatan_ri/reel/DOdR3HSkXVR/?comment_id=17878624014286223,instagram_comments_10.22.2025_20.02.csv,pujian,1.0,senang senang,2
1.8e+16,2025-04-22 10:50:04+00:00,indayaniirni,😍bagus,0,https://www.instagram.com/official_sdnegeri128sukarami/reel/DIveB_aBjc-/,https://www.instagram.com/official_sdnegeri128sukarami/reel/DIveB_aBjc-/?comment_id=17980164152823870,instagram_comments_10.22.2025_19.47.csv,pujian,1.0,senang bagus,2
1.81e+16,2025-10-08 04:04:59+00:00,gajikamimana,oi kocak gaji karyawan noh,28,https://www.instagram.com/badangizinasional.ri/reel/DPiJuYRCSbm/,https://www.instagram.com/badangizinasional.ri/reel/DPiJuYRCSbm/?comment_id=18079225121064313,instagram_comments_10.22.2025_21.05.csv,keluhan,1.0,oi kocak gaji karyawan,0
1.84e+16,2025-07-30 00:37:20+00:00,ndaa_0406,Makasih infonya min,0,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/,https://www.instagram.com/bpjskesehatan_ri/reel/DMp5Ld9ItYd/?comment_id=18367331443177145,instagram_comments_10.23.2025_12.41.csv,pujian,1.0,terima kasih info admin,2
1.85e+16,2025-09-23 15:46:51+00:00,gue.zee_raa,Udah lulus ada mbg😀,0,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/,https://www.instagram.com/sppgcimalaka/p/DOr3qMvkwR5/?comment_id=18503504893071841,instagram_comments_10.22.2025_19.23.csv,pujian,1.0,lulus mbg senang,2
1.8e+16,2025-09-27 16:07:16+00:00,cafitsu,"Kebijakkan presiden uda sangat keren, yang di bawah ngejalani tugas MasyaAllah hanya Allah yang tau 😢 bisa banyak banget kasus belakangan ini, Tolong setiap kota di audit bpk/ibu batam baru ada kasus jg yg lagi viral",0,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/,https://www.instagram.com/bakom.ri/p/DPGTdmiEqIR/?comment_id=17992124684837258,instagram_comments_10.23.2025_12.41.csv,keluhan,1.0,bijak presiden keren tugas masyaallah allah tau marah banget tolong kota audit batam,0
1.81e+16,2025-08-15 03:12:54+00:00,rriansyah__,😍,0,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/?comment_id=18076910920788505,instagram_comments_10.22.2025_19.03.csv,pujian,1.0,senang,2
1.79e+16,2025-08-15 02:10:21+00:00,awalramadanm,Dirgahayu BGN 🔥,0,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/,https://www.instagram.com/badangizinasional.ri/p/DNW6qmJpVN1/?comment_id=17880241983370292,instagram_comments_10.22.2025_19.03.csv,pujian,1.0,dirgahayu badan gizi nasional,2
1.81e+16,2025-08-13 23:50:34+00:00,awingkobandaha,Trimakasih 🙏🙏,0,https://www.instagram.com/bpjskesehatan_ri/p/DNR7LDCsr8g/,https://www.instagram.com/bpjskesehatan_ri/p/DNR7LDCsr8g/?comment_id=18065960972239910,instagram_comments_10.22.2025_21.05.csv,pujian,1.0,terima kasih senang senang,2
1.8e+16,2025-09-29 14:50:31+00:00,digital_retail_sales,"BGN sudah menanggapi serius dugaan insiden keracunan pangan pada Program Makanan Bergizi (MBG) di sekolah. Namun, sepertinya BGN belum secara langsung menjawab pertanyaan Anda tentang pengecekan makanan saat delivery. Mengenai kemasan stainless style tray, ada kekhawatiran bahwa lapisan pada tray tersebut bisa luntur dan mencemari makanan setelah beberapa bulan digunakan, sehingga menimbulkan risiko keracunan. Sebaiknya, BGN dan BPOM segera menetapkan standar teknis minimum untuk keamanan food tray. Dalam kasus ini, beberapa hal yang perlu diperhatikan adalah¹ ²: - *Kemasan yang Tidak Rapat*: Tray yang digunakan untuk take away sebaiknya memiliki tutup yang rapat untuk mencegah kontaminasi. - *Penanganan Delivery*: Pengiriman makanan menggunakan dorongan sampah dan gerobak bisa meningkatkan risiko kontaminasi. - *Pengecekan Makanan*: BGN perlu melakukan pengecekan makanan secara menyeluruh saat delivery untuk memastikan keamanan pangan. Mungkin ada baiknya Diganti Traymya",0,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/,https://www.instagram.com/bakom.ri/reel/DPEjCRvj83S/?comment_id=18000883097816936,instagram_comments_10.23.2025_12.41.csv,saran,1.0,badan gizi nasional tanggap serius duga insiden racun pangan program makan gizi mbg sekolah namun badan gizi nasional belum_pengecekan belum makan kemas gaya khawatir lapis luntur cari makan timbul risiko racun badan gizi nasional tetap standar teknis minimum aman perhati kemas tidak_rapat tidak milik tutup rapat cegah kontaminasi tangan kirim makan dorong badword gerobak tingkat risiko kontaminasi kece makan badan gizi nasional kece makan aman pangan baik ganti,1
1.8e+16,2025-09-23 10:13:32+00:00,pamujiozzy,"Apa hasilnya , coba buat aplikasi JKN jadi lebih mudah. ,sudah daftar JKN eh di rumah sakit terao harus antri check in , oalah , ribet sekali sistemnya, hal simple",0,https://www.instagram.com/bpjskesehatan_ri/reel/DOhhnPuktYM/,https://www.instagram.com/bpjskesehatan_ri/reel/DOhhnPuktYM/?comment_id=18040720799680412,instagram_comments_10.22.2025_19.58.csv,keluhan,1.0,hasil coba aplikasi mudah daftar eh rumah sakit antre in walah ribet sistem,0
1.84e+16,2025-10-10 03:36:08+00:00,ihutahuruk82,Selamat pagi buat bpjs kesehatan jkt saya mau tanya apakah di benarkan berbicara tdk sopan kepada pelanggan bpjs kesehatan tolong di tindak tegas staf bpjs kesehatan medan binjai sumut,1,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/?comment_id=18360243466085905,instagram_comments_10.22.2025_18.55.csv,keluhan,1.0,selamat pagi bpjs sehat jakarta benar bicara tidak_sopan tidak langgan bpjs sehat tolong tindak staf bpjs sehat medan binjai sumatra utara,0
1.83e+16,2025-02-07 15:02:11+00:00,sean_aginta,"Saya mau tanya Admin,Ini Npwp dibuat bln Tahun .Saya mau bayar pajak tahun tidak bisa. Apakah NPWPnya harus ipadankan baru bisa bayar pajak, atau harus update npwpnya ke Dihit karena Npwpnya masih pakai Digit. Mohon infonya.",0,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/?comment_id=18328583770094898,instagram_comments_10.22.2025_21.05.csv,saran,1.0,admin npwp bayar pajak tidak_npwpnya tidak bayar pajak update hit pakai digit info,1
1.81e+16,2025-09-19 16:41:05+00:00,jun.sitohang,"Yth. Bapak Dirut BPJS, Perkenankan kami menyampaikan laporan praktik pelayanan kesehatan yang tidak etis di salah satu rumah sakit swasta di Kota Bekasi. Orang tua kami, seorang pasien pengguna BPJS Kesehatan, dipulangkan secara sepihak oleh RS EMC Pekayon setelah hari dirawat di ICU. - Pihak rumah sakit mengklaim kondisi pasien 'stabil' dan 'layak dirawat di rumah'. Namun, fakta medis membuktikan sebaliknya. - Kami tidak membawa pulang orang tua kami. Melainkan, kami langsung memindahkannya dari ICU rumah sakit tersebut ke rumah sakit lain. Saat ini, beliau dirawat di RSUD Kota Bekasi dan kondisinya semakin menurun, bahkan harus menggunakan ventilator. - Kisah ini hanyalah puncak gunung es dari apa yang dialami banyak pasien BPJS. Kami memohon agar Bapak Dirut BPJS Kesehatan dapat menindak tegas rumah sakit ini dan meninjau ulang regulasi yang ada. Hal ini penting agar tidak ada lagi masyarakat, khususnya pasien pengguna BPJS, yang menjadi korban dari praktik serupa di kemudian hari. - Hanya dengan intervensi dari pemerintah pusat, kami yakin keadilan dapat ditegakkan. Atas perhatian dan tindakan cepat Bapak, kami ucapkan terima kasih. 🙏🏼 cc:",3,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/?comment_id=18061762325580892,instagram_comments_10.22.2025_19.54.csv,keluhan,1.0,hormat direktur utama bpjs kenan lapor praktik pelayanan sehat tidak_etis tidak salah rumah sakit swasta kota bekas tua pasien guna bpjs sehat pulang rumah sakit rawat rumah sakit klaim kondisi pasien stabil layak rawat rumah namun fakta medis bukti tidak_membawa tidak pulang tua pindah rumah sakit rumah sakit beliau rawat kota bekas kondisi turun ventilator kisah puncak gunung es alami pasien bpjs mohon direktur utama bpjs sehat tindak rumah sakit tinjau ulang regulasi tidak_masyarakat tidak pasien guna bpjs korban praktik intervensi perintah pusat adil tegak perhati tindak cepat ucap terima kasih senang cc,0
1.81e+16,2025-09-22 09:33:27+00:00,nadivaazahr,"Min ayolahh pls, cortex ga bisa, dtg langsung ke kantor pajak ditolak karna bukan ktp bekasi... gimana nasib perantau kek saya ini kalo ngurus apa apa terkait hal penting masa harus balik ke domisili duluu",3,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/,https://www.instagram.com/ditjenpajakri/p/DO5j92ekroJ/?comment_id=18078872519062469,instagram_comments_10.22.2025_19.47.csv,keluhan,1.0,admin tolong tidak_kantor tidak pajak tolak bukan_kartu bukan tanda duduk bekas nasib rantau kayak urus kait domisili,0
1.8e+16,2025-08-24 23:50:28+00:00,venidela.s,🔥👏,0,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/,https://www.instagram.com/bpjskesehatan_ri/reel/DNIg2bgI-l5/?comment_id=17951417942871961,instagram_comments_10.22.2025_21.05.csv,pujian,1.0,senang,2
1.83e+16,2025-10-21 16:31:15+00:00,ianfauzian,"Mau tanya, berapa sewa lahan SPPG per tahun..",0,https://www.instagram.com/badangizinasional.ri/reel/DPi1IjgCbmx/,https://www.instagram.com/badangizinasional.ri/reel/DPi1IjgCbmx/?comment_id=18333967867233815,instagram_comments_10.22.2025_21.05.csv,saran,1.0,sewa lahan,1
1.81e+16,2025-09-26 09:42:21+00:00,mans_dyt,Roolback sistem BGN setiap berapa minggu sekali ya mind,2,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/?comment_id=18137841607432697,instagram_comments_10.22.2025_18.55.csv,saran,1.0,sistem badan gizi nasional minggu,1
1.81e+16,2025-09-24 15:12:18+00:00,r_abdllh.12,Yang keracunan ga di post?,421,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/,https://www.instagram.com/badangizinasional.ri/reel/DNW4DjIyMyY/?comment_id=18087441190875848,instagram_comments_10.22.2025_20.32.csv,keluhan,1.0,racun tidak_post tidak,0
1.8e+16,2025-10-03 03:57:05+00:00,supriyad_12,Woyy bayarkan hak gaji sppi Batch & kami hidup butuh gizi 🙌,50,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/,https://www.instagram.com/bakom.ri/reel/DPVGflWj-lE/?comment_id=18019958663770739,instagram_comments_10.22.2025_21.05.csv,keluhan,1.0,oi bayar hak gaji hidup butuh gizi senang,0
1.83e+16,2025-10-02 15:12:30+00:00,gajikamimana,"gaji sppi batch pak tolonglah, ini bulan udah ngosngosan hemat dana, udah abis tabungan, besok keluarga kami gatau lagi makan pake apa",31,https://www.instagram.com/bakom.ri/reel/DPTNq88j57l/,https://www.instagram.com/bakom.ri/reel/DPTNq88j57l/?comment_id=18281422447302753,instagram_comments_10.22.2025_21.05.csv,keluhan,1.0,gaji tolong hemat dana habis tabung besok keluarga tak_tau tak makan pakai,0
1.81e+16,2025-09-30 06:32:18+00:00,sarahfanny37,"Sblm makan cuci tangan nya org ini?? Jgn asik yg disalah kan MBG nya, ntah pun anak ini tak cuci tangan. Kdang kan anak² ini bandel² kalo dibilangin.",13,https://www.instagram.com/sppg.desa4sukumenanti/reel/DPAvRkhEp9E/,https://www.instagram.com/sppg.desa4sukumenanti/reel/DPAvRkhEp9E/?comment_id=18080783651480317,instagram_comments_10.22.2025_19.18.csv,saran,1.0,makan cuci tangan jangan_asyik jangan salah mbg anak tak_cuci tak tangan kadang anak bandel bilang,1
1.84e+16,2025-09-27 17:08:42+00:00,ndoysebutirberas,"Mending ikut audisi Srimulat ajaa pak. Drpd jadi pejabat nggk ada bagus""nya",0,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/,https://www.instagram.com/badangizinasional.ri/reel/DKbfERlJHSh/?comment_id=18406871401138952,instagram_comments_10.22.2025_20.44.csv,keluhan,1.0,mending audisi jabat tidak_bagus tidak,0
1.81e+16,2025-02-20 12:31:25+00:00,mzncamomile,urusin dulu sistemannya biar lebih stabil baru update,0,https://www.instagram.com/ditjenpajakri/p/DGSfW2xRWAH/,https://www.instagram.com/ditjenpajakri/p/DGSfW2xRWAH/?comment_id=18095471275525780,instagram_comments_10.22.2025_20.09.csv,saran,1.0,urus sistem biar stabil update,1
1.81e+16,2025-09-27 01:11:02+00:00,rahmadagus21.08,Semangat rekan rekan .......,0,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/,https://www.instagram.com/badangizinasional.ri/p/DPD1MBfiboG/?comment_id=18086085688724594,instagram_comments_10.22.2025_18.55.csv,pujian,1.0,semangat rekan rekan,2
1.83e+16,2025-02-08 12:07:39+00:00,indahchy,"coretax please baru berapa bulan tapi udah keras banget, kemarin menghadapi untuk register account terkendala, masuk fase pembuatan faktur pajak kendala lagi, masuk xml ada lagi kendalanya, masuk NIK PPh ada lagi sekarang masuk fase lapor sama bayar layar putih semua. please laaaah",0,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/?comment_id=18313493185202663,instagram_comments_10.22.2025_21.05.csv,keluhan,1.0,coretax tapi keras banget kemarin hadap register kendala fase buat faktur pajak kendala kendala nik fase lapor bayar layar putih,0
1.81e+16,2025-08-19 14:30:35+00:00,indrvrt,mau tanya dong untuk status kepglegawaian sppg itu apa ya? terus gaji nya beneran telat di bayar?,0,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/,https://www.instagram.com/badangizinasional.ri/reel/DHOMwBSp49K/?comment_id=18139543372423787,instagram_comments_10.22.2025_18.55.csv,saran,1.0,status gaji benar telat bayar,1
1.8e+16,2025-02-10 07:22:58+00:00,rsma_._,Menyala Coretax🔥🔥🔥,0,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/,https://www.instagram.com/ditjenpajakri/p/DFwUbNzTqRU/?comment_id=18043316165359079,instagram_comments_10.22.2025_21.05.csv,pujian,1.0,nyala coretax,2
1.81e+16,2025-09-30 13:03:34+00:00,anjaz_pulamba24,Gaji sppi juli - september belum dibayar,5,https://www.instagram.com/badangizinasional.ri/p/DPK-v8aCcCe/,https://www.instagram.com/badangizinasional.ri/p/DPK-v8aCcCe/?comment_id=18059411723396788,instagram_comments_10.23.2025_12.41.csv,keluhan,1.0,gaji juli september belum_dibayar belum,0
1.8e+16,2025-09-23 03:24:48+00:00,feniamalia,Min BPJS yg tidak aktif karna di nonaktifkan dr perusahaan apakah bisa diaktifkan kembali?,0,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/,https://www.instagram.com/bpjskesehatan\_ri/reel/DOyZgkiifU1/?comment_id=17982066137911963,instagram_comments_10.22.2025_19.54.csv,saran,1.0,admin bpjs tidak_aktif tidak nonaktif usaha aktif,1
1.81e+16,2025-09-29 10:36:12+00:00,yurikanurkumala,"Min, tolong tanggapi dm saya",1,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/,https://www.instagram.com/bpjskesehatan\_ri/p/DO6EIPujOYw/?comment_id=18127338328478405,instagram_comments_10.22.2025_18.55.csv,saran,1.0,admin tolong tanggap,1
1.8e+16,2025-07-31 23:26:00+00:00,meilindaaaaa,"Kalo mau aktifkan kembali bpjs menjadi bpjs mandiri, gimana cara onlinenya ya?",0,https://www.instagram.com/bpjskesehatan_ri/p/DMw1rKhuUZX/,https://www.instagram.com/bpjskesehatan_ri/p/DMw1rKhuUZX/?comment_id=18016352342565179,instagram_comments_10.23.2025_12.41.csv,saran,1.0,aktif bpjs bpjs mandiri,1
1.82e+16,2025-09-10 11:44:23+00:00,haerani.30,"Selamat malam admin, saya ijin bertanya , apa Ketika kita baru pindah faskes lalu berobat ke klinik yg baru dengan kondisi yang membutuhkan rujukan tidak bisa di kasih rujukan oleh faskes baru? dokternya bilang karna baru pertama kali berobat jadi di kasih obat dulu , apa ketika kita daftar online lalu menulis keluhan dokter akan melihatnya?",0,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/,https://www.instagram.com/bpjskesehatan\_ri/p/DOai57FgLPt/?comment_id=18172713511354717,instagram_comments_10.22.2025_19.03.csv,saran,1.0,selamat malam admin izin pindah faskes obat klinik kondisi butuh rujukan tidak_kasih tidak rujukan faskes dokter bilang obat kasih obat daftar online tulis keluh dokter,1
1.81e+16,2025-09-17 08:54:28+00:00,pasaribubaringin,"Min, RS didaerah kami sdh tersedian Hemodialisa, Namun blm menerima peserta BPJS. Semoga secepatnya BPJS bisa bekerjasama krn akan sangat menolong biaya peserta yang membutuhkan cuci darah. Maju terus BPJS",0,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/?comment_id=18079510472293624,instagram_comments_10.22.2025_18.55.csv,pujian,1.0,admin rumah sakit daerah dian namun belum_menerima belum serta bpjs moga cepat bpjs tolong biaya serta butuh cuci darah maju bpjs,2
1.79e+16,2025-04-22 05:28:41+00:00,telur_02,"JANGAN TAMPILAN AJA YG DIPERBARUI BLOK, SYSTEMNYA PERBAIKI, BIKIN SYSTEM ITU YG MEMPERMUDAH BUKAN MEMPERSULIT. AKTIVASI AKUN MISALNYA, LUPA EMAIL HARUS DATANG KE KANTOR PAJAK. KAN TAIII",3,https://www.instagram.com/ditjenpajakri/reel/DIu-HTmSi9J/,https://www.instagram.com/ditjenpajakri/reel/DIu-HTmSi9J/?comment_id=17943680342992157,instagram_comments_10.22.2025_20.02.csv,saran,1.0,jangan_tampilan jangan baru blok sistem baik bikin sistem mudah bukan_mempersulit bukan aktivasi akun lupa email kantor pajak badword,1
1.79e+16,2025-09-30 07:41:43+00:00,nazwaawliaaa00,Kalo program nya belum jelas bukanya nanti aja jangan memperkerjakan org tanpa gajii kasian org yg kerja disini juga butuh makan,10,https://www.instagram.com/badangizinasional.ri/p/DPNzqq6idw1/,https://www.instagram.com/badangizinasional.ri/p/DPNzqq6idw1/?comment_id=17850451203524191,instagram_comments_10.22.2025_21.05.csv,keluhan,1.0,program belum_bukanya belum jangan_memperkerjakan jangan tanpa_gajii tanpa kasihan butuh makan,0
1.85e+16,2025-09-19 09:59:57+00:00,mirzaherliani,Mau update NPWP digit online gimana caranya ya min ?,0,https://www.instagram.com/pajakbadsel/reel/DOxJksiE3nW/,https://www.instagram.com/pajakbadsel/reel/DOxJksiE3nW/?comment_id=18517630162028306,instagram_comments_10.22.2025_19.47.csv,saran,1.0,update npwp digit online admin,1
1.79e+16,2025-09-22 04:56:27+00:00,hha133_,"Saya kemarin bpjs kelas yang pemerintah. Saya ke kantor bpjs tgl kemarin untuk mengubah bpjs saya jadi mandiri dan klas untuk keperluan berkas. Sebelumnya status bpjs saya aktif. Lalu diarahkan bayar tgl oktober nanti karena yang bulan september ini sudah dibayarkan oleh pemerintah. Dan status kepesertaan dan kelasnya baru terbit di bulan oktobernya. Nah saya lupa bertanya kemarin, apakah nanti ketika saya bayar di tanggal oktober, bpjs saya langsung aktif, atau menunggu hari lagi untuk mengaktifkannya? Karena pada saat saya datang tidak ada pemilihan masa tunggu hari",0,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/,https://www.instagram.com/bpjskesehatan\_ri/p/DOqGjSWkxvX/?comment_id=17922415515138352,instagram_comments_10.22.2025_18.55.csv,saran,1.0,kemarin bpjs kelas perintah kantor bpjs tanggal kemarin ubah bpjs mandiri kelas perlu berkas status bpjs aktif arah bayar tanggal oktober september bayar perintah status serta kelas terbit oktober lupa kemarin bayar tanggal oktober bpjs aktif tunggu aktif tidak_pemilihan tidak tunggu,1
1.79e+16,2025-10-15 00:57:00+00:00,verakurnian,semoga coretax semakin lancar,0,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/,https://www.instagram.com/ditjenpajakri/p/DPQjaH5ktZj/?comment_id=17864414133418441,instagram_comments_10.22.2025_18.55.csv,pujian,1.0,moga coretax lancar,2
1.81e+16,2025-07-26 04:45:07+00:00,zanetabrianna,"Halo min mau tanya, kan ank saya demam tinggi tdi di puskesmas periksa lab ada infeksi dan dirujuk ke RS cuma ternyata di RS rujukan hari ini dokter anakny ga ada, apa boleh ganti RS ya?",0,https://www.instagram.com/bpjskesehatan_ri/p/DMhjpb6MNK0/,https://www.instagram.com/bpjskesehatan_ri/p/DMhjpb6MNK0/?comment_id=18051582968432610,instagram_comments_10.23.2025_12.41.csv,saran,1.0,admin anak demam puskesmas periksa lab infeksi rujuk rumah sakit rumah sakit rujukan dokter anak tidak_ganti tidak rumah sakit,1
